CHROM,BIN_START,BIN_END,N_VARIANTS,WEIGHTED_FST,MEAN_FST,best_chick_chr,best_chick_id,orientation,pos,SNP
scaffold28,950001,975000,345,0.00126997,0.000741033,1,4,1,7112501,scaffold28_950001
scaffold28,975001,1000000,340,0.00487165,0.00314395,1,4,1,7137501,scaffold28_975001
scaffold28,1000001,1025000,272,0.00130329,-0.00123212,1,4,1,7162501,scaffold28_1000001
scaffold28,1025001,1050000,291,0.000855778,-0.000178947,1,4,1,7187501,scaffold28_1025001
scaffold28,1050001,1075000,203,-0.000791142,-0.00117517,1,4,1,7212501,scaffold28_1050001
scaffold28,1075001,1100000,226,-0.00540599,-0.00390501,1,4,1,7237501,scaffold28_1075001
scaffold28,1100001,1125000,357,-0.00709021,-0.00337333,1,4,1,7262501,scaffold28_1100001
scaffold28,1125001,1150000,357,-0.00398162,-0.00273979,1,4,1,7287501,scaffold28_1125001
scaffold28,1150001,1175000,406,0.00213306,0.000261985,1,4,1,7312501,scaffold28_1150001
scaffold28,1175001,1200000,404,0.0108661,0.00228422,1,4,1,7337501,scaffold28_1175001
scaffold28,1200001,1225000,413,0.00497227,0.000248732,1,4,1,7362501,scaffold28_1200001
scaffold28,1225001,1250000,411,0.00126526,-0.00170112,1,4,1,7387501,scaffold28_1225001
scaffold28,1250001,1275000,403,-0.00319748,-0.00340982,1,4,1,7412501,scaffold28_1250001
scaffold28,1275001,1300000,328,-0.00525653,-0.00344382,1,4,1,7437501,scaffold28_1275001
scaffold28,1300001,1325000,340,0.000278624,0.000709674,1,4,1,7462501,scaffold28_1300001
scaffold28,1325001,1350000,405,-0.00517241,-0.00536398,1,4,1,7487501,scaffold28_1325001
scaffold28,1350001,1375000,463,-0.00864668,-0.00707402,1,4,1,7512501,scaffold28_1350001
scaffold28,1375001,1400000,397,-0.00595428,-0.0045936,1,4,1,7537501,scaffold28_1375001
scaffold28,1400001,1425000,374,-0.000754407,-0.00192814,1,4,1,7562501,scaffold28_1400001
scaffold28,1425001,1450000,298,-0.000786656,-0.000750233,1,4,1,7587501,scaffold28_1425001
scaffold28,1450001,1475000,337,-0.00568172,-0.00566076,1,4,1,7612501,scaffold28_1450001
scaffold28,1475001,1500000,355,-0.00743782,-0.00547498,1,4,1,7637501,scaffold28_1475001
scaffold28,1500001,1525000,293,-0.00729329,-0.00658498,1,4,1,7662501,scaffold28_1500001
scaffold28,1525001,1550000,318,-0.00258689,-0.00213437,1,4,1,7687501,scaffold28_1525001
scaffold28,1550001,1575000,295,-0.00687415,-0.00403413,1,4,1,7712501,scaffold28_1550001
scaffold28,1575001,1600000,345,-0.00746928,-0.00429291,1,4,1,7737501,scaffold28_1575001
scaffold28,1600001,1625000,311,-0.00217458,-0.00245772,1,4,1,7762501,scaffold28_1600001
scaffold28,1625001,1650000,229,0.00608612,0.00171064,1,4,1,7787501,scaffold28_1625001
scaffold28,1650001,1675000,271,-0.00880214,-0.00301045,1,4,1,7812501,scaffold28_1650001
scaffold28,1675001,1700000,275,-0.00114155,0.000512029,1,4,1,7837501,scaffold28_1675001
scaffold28,1700001,1725000,239,-0.00626737,-0.00276219,1,4,1,7862501,scaffold28_1700001
scaffold28,1725001,1750000,279,0.00029082,0.00135071,1,4,1,7887501,scaffold28_1725001
scaffold28,1750001,1775000,329,-0.00583868,-0.00447339,1,4,1,7912501,scaffold28_1750001
scaffold28,1775001,1800000,318,-0.00807645,-0.00493147,1,4,1,7937501,scaffold28_1775001
scaffold28,1800001,1825000,304,0.00288643,0.00256143,1,4,1,7962501,scaffold28_1800001
scaffold28,1825001,1850000,362,0.00131008,0.000265355,1,4,1,7987501,scaffold28_1825001
scaffold28,1850001,1875000,369,0.00412591,-0.00122545,1,4,1,8012501,scaffold28_1850001
scaffold28,1875001,1900000,348,-0.00180068,-0.00358404,1,4,1,8037501,scaffold28_1875001
scaffold28,1900001,1925000,357,-0.00288571,-0.00388131,1,4,1,8062501,scaffold28_1900001
scaffold28,1925001,1950000,413,-0.00264521,-0.0026596,1,4,1,8087501,scaffold28_1925001
scaffold28,1950001,1975000,413,-0.00142489,-0.00344025,1,4,1,8112501,scaffold28_1950001
scaffold28,1975001,2000000,330,-0.00640414,-0.00440211,1,4,1,8137501,scaffold28_1975001
scaffold28,2000001,2025000,392,-0.0045855,-0.00276027,1,4,1,8162501,scaffold28_2000001
scaffold28,2025001,2050000,308,-0.00469297,-0.0028352,1,4,1,8187501,scaffold28_2025001
scaffold28,2050001,2075000,268,0.00159806,0.00110069,1,4,1,8212501,scaffold28_2050001
scaffold28,2075001,2100000,409,0.00164319,0.000337408,1,4,1,8237501,scaffold28_2075001
scaffold28,2100001,2125000,303,-0.00422084,-0.00257867,1,4,1,8262501,scaffold28_2100001
scaffold28,2125001,2150000,320,0.0104556,0.0010999,1,4,1,8287501,scaffold28_2125001
scaffold28,2150001,2175000,277,-0.000613865,-0.00182432,1,4,1,8312501,scaffold28_2150001
scaffold28,2175001,2200000,291,0.00132658,-0.000574126,1,4,1,8337501,scaffold28_2175001
scaffold28,2200001,2225000,327,-0.00232442,-0.000179465,1,4,1,8362501,scaffold28_2200001
scaffold28,2225001,2250000,298,-0.000180118,0.000957019,1,4,1,8387501,scaffold28_2225001
scaffold28,2250001,2275000,296,0.000353046,-0.000754082,1,4,1,8412501,scaffold28_2250001
scaffold28,2275001,2300000,285,-0.00476224,-0.00115432,1,4,1,8437501,scaffold28_2275001
scaffold28,2300001,2325000,296,-0.00479624,-0.00388225,1,4,1,8462501,scaffold28_2300001
scaffold28,2325001,2350000,287,-0.00759858,-0.00469993,1,4,1,8487501,scaffold28_2325001
scaffold28,2350001,2375000,221,0.00534146,0.00334201,1,4,1,8512501,scaffold28_2350001
scaffold28,2375001,2400000,384,0.00657884,0.00341688,1,4,1,8537501,scaffold28_2375001
scaffold28,2400001,2425000,297,0.0101862,0.00466366,1,4,1,8562501,scaffold28_2400001
scaffold28,2425001,2450000,304,0.00373492,0.00277501,1,4,1,8587501,scaffold28_2425001
scaffold28,2450001,2475000,310,0.00110765,0.000225498,1,4,1,8612501,scaffold28_2450001
scaffold28,2475001,2500000,319,-0.00459112,-0.00394378,1,4,1,8637501,scaffold28_2475001
scaffold28,2500001,2525000,328,-0.00284036,-0.00199046,1,4,1,8662501,scaffold28_2500001
scaffold28,2525001,2550000,309,2.32E-05,-0.000971164,1,4,1,8687501,scaffold28_2525001
scaffold28,2550001,2575000,246,-0.00276954,-0.00267623,1,4,1,8712501,scaffold28_2550001
scaffold28,2575001,2600000,290,-0.00406109,-0.00173602,1,4,1,8737501,scaffold28_2575001
scaffold28,2600001,2625000,281,0.00186749,-6.79E-06,1,4,1,8762501,scaffold28_2600001
scaffold28,2625001,2650000,263,-0.00667174,-0.00583908,1,4,1,8787501,scaffold28_2625001
scaffold28,2650001,2675000,320,-0.00509455,-0.00315957,1,4,1,8812501,scaffold28_2650001
scaffold28,2675001,2700000,355,-0.00264916,-0.00236651,1,4,1,8837501,scaffold28_2675001
scaffold28,2700001,2725000,378,-0.00593386,-0.00301629,1,4,1,8862501,scaffold28_2700001
scaffold28,2725001,2750000,358,-0.00662118,-0.00479745,1,4,1,8887501,scaffold28_2725001
scaffold28,2750001,2775000,286,-0.00025678,-0.000649433,1,4,1,8912501,scaffold28_2750001
scaffold28,2775001,2800000,310,-0.00626589,-0.00381078,1,4,1,8937501,scaffold28_2775001
scaffold28,2800001,2825000,311,0.00807622,0.0049006,1,4,1,8962501,scaffold28_2800001
scaffold28,2825001,2850000,379,-0.00387954,-0.00261782,1,4,1,8987501,scaffold28_2825001
scaffold28,2850001,2875000,399,-0.00384915,-0.00232758,1,4,1,9012501,scaffold28_2850001
scaffold28,2875001,2900000,358,0.00782751,0.00528476,1,4,1,9037501,scaffold28_2875001
scaffold28,2900001,2925000,376,0.00711152,0.00230705,1,4,1,9062501,scaffold28_2900001
scaffold28,2925001,2950000,368,-0.000282813,0.000500409,1,4,1,9087501,scaffold28_2925001
scaffold28,2950001,2975000,365,-0.00635864,-0.00272857,1,4,1,9112501,scaffold28_2950001
scaffold28,2975001,3000000,328,0.000455792,-0.000611427,1,4,1,9137501,scaffold28_2975001
scaffold28,3000001,3025000,270,-0.00833151,-0.0056239,1,4,1,9162501,scaffold28_3000001
scaffold28,3025001,3050000,208,-0.00588385,-0.00307207,1,4,1,9187501,scaffold28_3025001
scaffold28,3050001,3075000,202,-0.00223944,-0.00132696,1,4,1,9212501,scaffold28_3050001
scaffold28,3075001,3100000,93,-0.000460314,0.000904996,1,4,1,9237501,scaffold28_3075001
scaffold28,3100001,3125000,30,-0.00629854,-0.00186497,1,4,1,9262501,scaffold28_3100001
scaffold28,3125001,3150000,136,-0.00785944,-0.00367329,1,4,1,9287501,scaffold28_3125001
scaffold28,3150001,3175000,145,0.00046449,-0.000378192,1,4,1,9312501,scaffold28_3150001
scaffold28,3175001,3200000,352,0.00458164,-0.000726928,1,4,1,9337501,scaffold28_3175001
scaffold28,3200001,3225000,366,-0.000893469,-0.00173644,1,4,1,9362501,scaffold28_3200001
scaffold28,3225001,3250000,315,-0.00356805,-0.000474866,1,4,1,9387501,scaffold28_3225001
scaffold28,3250001,3275000,411,-0.000797133,-0.00131104,1,4,1,9412501,scaffold28_3250001
scaffold28,3275001,3300000,392,-0.00283123,-0.00123899,1,4,1,9437501,scaffold28_3275001
scaffold28,3300001,3325000,465,-0.00496727,-0.00152287,1,4,1,9462501,scaffold28_3300001
scaffold28,3325001,3350000,437,0.00251781,0.00266547,1,4,1,9487501,scaffold28_3325001
scaffold28,3350001,3375000,570,0.00603699,0.00788912,1,4,1,9512501,scaffold28_3350001
scaffold28,3375001,3400000,381,-0.000521078,0.00299176,1,4,1,9537501,scaffold28_3375001
scaffold28,3400001,3425000,365,0.00214087,0.00588353,1,4,1,9562501,scaffold28_3400001
scaffold28,3425001,3450000,344,0.000847531,0.0038594,1,4,1,9587501,scaffold28_3425001
scaffold28,3450001,3475000,361,0.0040806,0.00853032,1,4,1,9612501,scaffold28_3450001
scaffold28,3475001,3500000,383,0.00291586,0.00787317,1,4,1,9637501,scaffold28_3475001
scaffold28,3500001,3525000,354,0.00747032,0.00347099,1,4,1,9662501,scaffold28_3500001
scaffold28,3525001,3550000,481,-0.00122054,-0.003428,1,4,1,9687501,scaffold28_3525001
scaffold28,3550001,3575000,436,-0.00831646,-0.00726993,1,4,1,9712501,scaffold28_3550001
scaffold28,3575001,3600000,357,-0.00333735,-0.00274712,1,4,1,9737501,scaffold28_3575001
scaffold28,3600001,3625000,301,-0.000945735,-0.00195101,1,4,1,9762501,scaffold28_3600001
scaffold28,3625001,3650000,402,0.000160565,-0.000141692,1,4,1,9787501,scaffold28_3625001
scaffold28,3650001,3675000,423,-0.0019784,-9.70E-05,1,4,1,9812501,scaffold28_3650001
scaffold28,3675001,3700000,332,-0.00352685,-0.00139373,1,4,1,9837501,scaffold28_3675001
scaffold28,3700001,3725000,378,0.00213219,-0.00103397,1,4,1,9862501,scaffold28_3700001
scaffold28,3725001,3750000,465,0.000654999,-5.75E-05,1,4,1,9887501,scaffold28_3725001
scaffold28,3750001,3775000,404,-0.000330447,-0.000128529,1,4,1,9912501,scaffold28_3750001
scaffold28,3775001,3800000,420,0.00850861,0.0043782,1,4,1,9937501,scaffold28_3775001
scaffold28,3800001,3825000,413,0.0094899,0.00658437,1,4,1,9962501,scaffold28_3800001
scaffold28,3825001,3850000,310,0.00969037,0.00510588,1,4,1,9987501,scaffold28_3825001
scaffold28,3850001,3875000,331,0.00244712,-0.000287532,1,4,1,10012501,scaffold28_3850001
scaffold28,3875001,3900000,337,0.00190482,0.000507174,1,4,1,10037501,scaffold28_3875001
scaffold28,3900001,3925000,368,0.000512652,0.000265835,1,4,1,10062501,scaffold28_3900001
scaffold28,3925001,3950000,350,0.00239468,0.00248887,1,4,1,10087501,scaffold28_3925001
scaffold28,3950001,3975000,344,0.0224036,0.0114924,1,4,1,10112501,scaffold28_3950001
scaffold28,3975001,4000000,394,0.0231651,0.00858804,1,4,1,10137501,scaffold28_3975001
scaffold28,4000001,4025000,379,0.0018593,0.00123046,1,4,1,10162501,scaffold28_4000001
scaffold28,4025001,4050000,455,-0.00119271,-0.00248683,1,4,1,10187501,scaffold28_4025001
scaffold28,4050001,4075000,355,-0.00310099,-0.00325755,1,4,1,10212501,scaffold28_4050001
scaffold28,4075001,4100000,305,-0.00431254,-0.00362413,1,4,1,10237501,scaffold28_4075001
scaffold28,4100001,4125000,455,-0.00240962,-0.00161718,1,4,1,10262501,scaffold28_4100001
scaffold28,4125001,4150000,382,-0.000198288,0.000534751,1,4,1,10287501,scaffold28_4125001
scaffold28,4150001,4175000,349,-0.000878597,0.00323726,1,4,1,10312501,scaffold28_4150001
scaffold28,4175001,4200000,357,-0.00134057,0.000910913,1,4,1,10337501,scaffold28_4175001
scaffold28,4200001,4225000,346,-0.00423008,-0.00210582,1,4,1,10362501,scaffold28_4200001
scaffold28,4225001,4250000,271,0.00238757,-0.000614081,1,4,1,10387501,scaffold28_4225001
scaffold28,4250001,4275000,367,0.000981652,0.00052124,1,4,1,10412501,scaffold28_4250001
scaffold28,4275001,4300000,294,0.00817931,0.0048408,1,4,1,10437501,scaffold28_4275001
scaffold28,4300001,4325000,339,0.00165189,0.00115987,1,4,1,10462501,scaffold28_4300001
scaffold28,4325001,4350000,336,0.00204709,0.000637498,1,4,1,10487501,scaffold28_4325001
scaffold28,4350001,4375000,320,0.0102078,0.00527745,1,4,1,10512501,scaffold28_4350001
scaffold28,4375001,4400000,312,-0.00800798,-0.0048988,1,4,1,10537501,scaffold28_4375001
scaffold28,4400001,4425000,299,0.00308772,0.000524382,1,4,1,10562501,scaffold28_4400001
scaffold28,4425001,4450000,294,0.00393082,0.0014208,1,4,1,10587501,scaffold28_4425001
scaffold28,4450001,4475000,355,0.0212694,0.00861363,1,4,1,10612501,scaffold28_4450001
scaffold28,4475001,4500000,358,-0.000248259,0.000342488,1,4,1,10637501,scaffold28_4475001
scaffold28,4500001,4525000,447,0.0029588,0.00151944,1,4,1,10662501,scaffold28_4500001
scaffold28,4525001,4550000,407,-0.00531337,-0.00268539,1,4,1,10687501,scaffold28_4525001
scaffold28,4550001,4575000,515,-0.00348449,-0.000426529,1,4,1,10712501,scaffold28_4550001
scaffold28,4575001,4600000,411,-0.00255613,0.000272634,1,4,1,10737501,scaffold28_4575001
scaffold28,4600001,4625000,428,-0.00304769,0.00084102,1,4,1,10762501,scaffold28_4600001
scaffold28,4625001,4650000,337,0.000108642,-0.00146007,1,4,1,10787501,scaffold28_4625001
scaffold28,4650001,4675000,317,-0.00604515,-0.00540113,1,4,1,10812501,scaffold28_4650001
scaffold28,4675001,4700000,398,-0.00718283,-0.00413559,1,4,1,10837501,scaffold28_4675001
scaffold28,4700001,4725000,343,-0.00547216,-0.00168922,1,4,1,10862501,scaffold28_4700001
scaffold28,4725001,4750000,336,-0.00245425,-0.00142768,1,4,1,10887501,scaffold28_4725001
scaffold28,4750001,4775000,365,-0.00242337,-0.00139518,1,4,1,10912501,scaffold28_4750001
scaffold28,4775001,4800000,391,-0.00495574,-0.0041753,1,4,1,10937501,scaffold28_4775001
scaffold28,4800001,4825000,404,-0.00267274,-0.00116642,1,4,1,10962501,scaffold28_4800001
scaffold28,4825001,4850000,404,-0.000160869,-0.00151201,1,4,1,10987501,scaffold28_4825001
scaffold28,4850001,4875000,348,-0.00339908,-0.00251829,1,4,1,11012501,scaffold28_4850001
scaffold28,4875001,4900000,340,-0.00302878,-0.00156797,1,4,1,11037501,scaffold28_4875001
scaffold28,4900001,4925000,310,-0.005301,-0.00295825,1,4,1,11062501,scaffold28_4900001
scaffold28,4925001,4950000,334,-0.00157312,-0.0006891,1,4,1,11087501,scaffold28_4925001
scaffold28,4950001,4975000,279,-0.00296179,-0.00186863,1,4,1,11112501,scaffold28_4950001
scaffold28,4975001,5000000,427,-0.00163829,-0.00074854,1,4,1,11137501,scaffold28_4975001
scaffold28,5000001,5025000,352,-0.00481883,-0.00261218,1,4,1,11162501,scaffold28_5000001
scaffold28,5025001,5050000,245,-0.00368651,-0.00266586,1,4,1,11187501,scaffold28_5025001
scaffold28,5050001,5075000,347,7.29E-05,-0.00255696,1,4,1,11212501,scaffold28_5050001
scaffold28,5075001,5100000,321,-0.0039848,-0.00321931,1,4,1,11237501,scaffold28_5075001
scaffold28,5100001,5125000,320,-0.00322302,-0.00148331,1,4,1,11262501,scaffold28_5100001
scaffold28,5125001,5150000,316,-0.00152871,-0.00235603,1,4,1,11287501,scaffold28_5125001
scaffold28,5150001,5175000,375,-0.00409231,-0.00501,1,4,1,11312501,scaffold28_5150001
scaffold28,5175001,5200000,368,-0.00387643,-0.00499397,1,4,1,11337501,scaffold28_5175001
scaffold28,5200001,5225000,406,-0.00812396,-0.00623527,1,4,1,11362501,scaffold28_5200001
scaffold28,5225001,5250000,414,-0.0103803,-0.00818418,1,4,1,11387501,scaffold28_5225001
scaffold28,5250001,5275000,463,-0.00308276,0.000807091,1,4,1,11412501,scaffold28_5250001
scaffold28,5275001,5300000,397,-0.00615126,-0.00366127,1,4,1,11437501,scaffold28_5275001
scaffold28,5300001,5325000,433,-0.00448503,-0.00362233,1,4,1,11462501,scaffold28_5300001
scaffold28,5325001,5350000,298,0.00362769,0.00319021,1,4,1,11487501,scaffold28_5325001
scaffold28,5350001,5375000,269,0.000372875,0.00121439,1,4,1,11512501,scaffold28_5350001
scaffold28,5375001,5400000,256,0.000933186,-2.97E-05,1,4,1,11537501,scaffold28_5375001
scaffold28,5400001,5425000,221,0.00173151,0.00100933,1,4,1,11562501,scaffold28_5400001
scaffold28,5425001,5450000,276,0.0213915,0.00890739,1,4,1,11587501,scaffold28_5425001
scaffold28,5450001,5475000,261,0.00265767,0.000592145,1,4,1,11612501,scaffold28_5450001
scaffold28,5475001,5500000,222,-0.0010451,-0.00149082,1,4,1,11637501,scaffold28_5475001
scaffold28,5500001,5525000,262,-0.00604706,-0.00237829,1,4,1,11662501,scaffold28_5500001
scaffold28,5525001,5550000,301,-0.000240876,-0.000947303,1,4,1,11687501,scaffold28_5525001
scaffold28,5550001,5575000,323,-0.00648661,-0.00398944,1,4,1,11712501,scaffold28_5550001
scaffold28,5575001,5600000,284,-0.0018058,-0.000125726,1,4,1,11737501,scaffold28_5575001
scaffold28,5600001,5625000,252,-0.00497586,-0.0029731,1,4,1,11762501,scaffold28_5600001
scaffold28,5625001,5650000,295,-0.00407666,-0.00140595,1,4,1,11787501,scaffold28_5625001
scaffold28,5650001,5675000,326,-0.00502666,0.000255973,1,4,1,11812501,scaffold28_5650001
scaffold28,5675001,5700000,355,-0.00167198,-0.00125857,1,4,1,11837501,scaffold28_5675001
scaffold28,5700001,5725000,361,-0.00423761,-0.00275689,1,4,1,11862501,scaffold28_5700001
scaffold28,5725001,5750000,303,-0.00596627,-0.00212387,1,4,1,11887501,scaffold28_5725001
scaffold28,5750001,5775000,336,-0.00643891,-0.00512842,1,4,1,11912501,scaffold28_5750001
scaffold28,5775001,5800000,355,-0.00869987,-0.00550807,1,4,1,11937501,scaffold28_5775001
scaffold28,5800001,5825000,287,-0.00277813,-0.00434327,1,4,1,11962501,scaffold28_5800001
scaffold28,5825001,5850000,250,-0.00270495,-0.004381,1,4,1,11987501,scaffold28_5825001
scaffold28,5850001,5875000,304,1.78E-05,-0.00118645,1,4,1,12012501,scaffold28_5850001
scaffold28,5875001,5900000,361,-0.00307672,-0.00431912,1,4,1,12037501,scaffold28_5875001
scaffold28,5900001,5925000,331,0.000651891,0.000793661,1,4,1,12062501,scaffold28_5900001
scaffold28,5925001,5950000,355,-0.00486459,-0.00333123,1,4,1,12087501,scaffold28_5925001
scaffold28,5950001,5975000,299,-0.00332156,-0.00304132,1,4,1,12112501,scaffold28_5950001
scaffold28,5975001,6000000,320,-0.00244334,-0.00240523,1,4,1,12137501,scaffold28_5975001
scaffold28,6000001,6025000,293,-0.00167138,-0.00136485,1,4,1,12162501,scaffold28_6000001
scaffold28,6025001,6050000,353,-0.00347279,-0.00422768,1,4,1,12187501,scaffold28_6025001
scaffold28,6050001,6075000,366,0.00171953,-0.000777269,1,4,1,12212501,scaffold28_6050001
scaffold28,6075001,6100000,347,-0.000917303,-0.00165168,1,4,1,12237501,scaffold28_6075001
scaffold28,6100001,6125000,288,-0.00129323,-0.00161261,1,4,1,12262501,scaffold28_6100001
scaffold28,6125001,6150000,324,0.0015331,-0.000222894,1,4,1,12287501,scaffold28_6125001
scaffold28,6150001,6175000,228,-0.00155073,-0.00120207,1,4,1,12312501,scaffold28_6150001
scaffold28,6175001,6200000,225,0.00222688,0.00303962,1,4,1,12337501,scaffold28_6175001
scaffold28,6200001,6225000,194,-0.00435559,-0.00126965,1,4,1,12362501,scaffold28_6200001
scaffold28,6225001,6250000,260,-0.0046352,-0.00301265,1,4,1,12387501,scaffold28_6225001
scaffold28,6250001,6275000,281,-0.00874411,-0.00545203,1,4,1,12412501,scaffold28_6250001
scaffold28,6275001,6300000,384,-0.000545416,-0.00197461,1,4,1,12437501,scaffold28_6275001
scaffold28,6300001,6325000,338,-0.00434071,-0.00340915,1,4,1,12462501,scaffold28_6300001
scaffold28,6325001,6350000,378,-0.00606009,-0.00501665,1,4,1,12487501,scaffold28_6325001
scaffold28,6350001,6375000,245,-0.00328884,-0.0037604,1,4,1,12512501,scaffold28_6350001
scaffold28,6375001,6400000,285,-0.00196076,1.85E-05,1,4,1,12537501,scaffold28_6375001
scaffold28,6400001,6425000,250,-0.00228945,-0.00137691,1,4,1,12562501,scaffold28_6400001
scaffold28,6425001,6450000,248,-0.00482842,-0.00106599,1,4,1,12587501,scaffold28_6425001
scaffold28,6450001,6475000,288,-0.00125245,-0.000124073,1,4,1,12612501,scaffold28_6450001
scaffold28,6475001,6500000,282,0.00304965,0.00180123,1,4,1,12637501,scaffold28_6475001
scaffold28,6500001,6525000,326,0.000863938,-0.00139799,1,4,1,12662501,scaffold28_6500001
scaffold28,6525001,6550000,287,0.0113037,0.00407046,1,4,1,12687501,scaffold28_6525001
scaffold28,6550001,6575000,312,0.0104856,0.00759513,1,4,1,12712501,scaffold28_6550001
scaffold28,6575001,6600000,340,0.000454255,0.00148335,1,4,1,12737501,scaffold28_6575001
