CHROM,BIN_START,N_SNPS,TajimaD,POP,psCHROM,psBIN_START,psN_SNPS,psTajimaD,psPOP
scaffold1,7575000,337,-0.726304,STORM,scaffold1,7575000,372,-0.773049,postSTORM
scaffold1,7600000,359,-1.03227,STORM,scaffold1,7600000,371,-1.08033,postSTORM
scaffold1,7625000,240,-1.23211,STORM,scaffold1,7625000,243,-1.07859,postSTORM
scaffold1,7650000,303,-1.3132,STORM,scaffold1,7650000,334,-1.3034,postSTORM
scaffold1,7675000,223,-0.738804,STORM,scaffold1,7675000,250,-0.650677,postSTORM
scaffold1,7700000,298,-0.302477,STORM,scaffold1,7700000,322,-0.328864,postSTORM
scaffold1,7725000,248,-0.948171,STORM,scaffold1,7725000,269,-1.23717,postSTORM
scaffold1,7750000,342,-0.784362,STORM,scaffold1,7750000,347,-0.655548,postSTORM
scaffold1,7775000,364,-0.537587,STORM,scaffold1,7775000,402,-0.695498,postSTORM
scaffold1,7800000,230,-0.893227,STORM,scaffold1,7800000,255,-0.995665,postSTORM
scaffold1,7825000,293,-1.31291,STORM,scaffold1,7825000,324,-1.33058,postSTORM
scaffold1,7850000,276,-0.581457,STORM,scaffold1,7850000,332,-0.874846,postSTORM
scaffold1,7875000,266,-0.316848,STORM,scaffold1,7875000,305,-0.563761,postSTORM
scaffold1,7900000,197,-0.938416,STORM,scaffold1,7900000,203,-0.761052,postSTORM
scaffold1,7925000,295,-1.08955,STORM,scaffold1,7925000,274,-0.726454,postSTORM
scaffold1,7950000,225,-0.512911,STORM,scaffold1,7950000,250,-0.60925,postSTORM
scaffold1,7975000,263,-0.662025,STORM,scaffold1,7975000,270,-0.454095,postSTORM
scaffold1,8000000,271,-1.19465,STORM,scaffold1,8000000,277,-1.12513,postSTORM
scaffold1,8025000,283,-0.767385,STORM,scaffold1,8025000,298,-0.621591,postSTORM
scaffold1,8050000,298,-0.478774,STORM,scaffold1,8050000,317,-0.429393,postSTORM
scaffold1,8075000,349,-1.07603,STORM,scaffold1,8075000,332,-0.886037,postSTORM
scaffold1,8100000,323,-0.7015,STORM,scaffold1,8100000,344,-0.797581,postSTORM
scaffold1,8125000,300,-0.760496,STORM,scaffold1,8125000,300,-0.482486,postSTORM
scaffold1,8150000,267,-0.8151,STORM,scaffold1,8150000,290,-1.02712,postSTORM
scaffold1,8175000,271,-0.771986,STORM,scaffold1,8175000,269,-0.64893,postSTORM
scaffold1,8200000,287,-0.481686,STORM,scaffold1,8200000,311,-0.553383,postSTORM
scaffold1,8225000,253,-0.790211,STORM,scaffold1,8225000,271,-0.910658,postSTORM
scaffold1,8250000,223,-0.967562,STORM,scaffold1,8250000,252,-1.05845,postSTORM
scaffold1,8275000,319,-0.910139,STORM,scaffold1,8275000,301,-0.71239,postSTORM
scaffold1,8300000,320,-0.97763,STORM,scaffold1,8300000,307,-0.692112,postSTORM
scaffold1,8325000,407,-0.127674,STORM,scaffold1,8325000,419,-0.0123735,postSTORM
scaffold1,8350000,408,-0.451417,STORM,scaffold1,8350000,390,-0.131267,postSTORM
scaffold1,8375000,398,-0.949959,STORM,scaffold1,8375000,422,-0.892993,postSTORM
scaffold1,8400000,299,-0.75303,STORM,scaffold1,8400000,294,-0.618132,postSTORM
scaffold1,8425000,374,-0.997367,STORM,scaffold1,8425000,411,-0.927534,postSTORM
scaffold1,8450000,331,-0.416364,STORM,scaffold1,8450000,382,-0.47556,postSTORM
scaffold1,8475000,297,-0.777878,STORM,scaffold1,8475000,392,-0.941908,postSTORM
scaffold1,8500000,331,-0.732912,STORM,scaffold1,8500000,389,-0.847944,postSTORM
scaffold1,8525000,322,-0.815523,STORM,scaffold1,8525000,408,-1.0458,postSTORM
scaffold1,8550000,293,-0.948113,STORM,scaffold1,8550000,377,-1.09495,postSTORM
scaffold1,8575000,285,-0.458356,STORM,scaffold1,8575000,366,-0.950609,postSTORM
scaffold1,8600000,300,-1.02951,STORM,scaffold1,8600000,397,-1.34101,postSTORM
scaffold1,8625000,354,-0.39992,STORM,scaffold1,8625000,368,-0.311868,postSTORM
scaffold1,8650000,351,-0.383812,STORM,scaffold1,8650000,396,-0.502839,postSTORM
scaffold1,8675000,362,-0.788272,STORM,scaffold1,8675000,367,-0.777379,postSTORM
scaffold1,8700000,307,-0.865177,STORM,scaffold1,8700000,335,-0.855702,postSTORM
scaffold1,8725000,250,-0.629626,STORM,scaffold1,8725000,263,-0.760993,postSTORM
scaffold1,8750000,240,-0.842274,STORM,scaffold1,8750000,281,-1.09631,postSTORM
scaffold1,8775000,276,0.058352,STORM,scaffold1,8775000,295,0.0213358,postSTORM
scaffold1,8800000,264,-0.375574,STORM,scaffold1,8800000,280,-0.316354,postSTORM
scaffold1,8825000,284,-0.943588,STORM,scaffold1,8825000,303,-0.884386,postSTORM
scaffold1,8850000,274,-0.445789,STORM,scaffold1,8850000,287,-0.477855,postSTORM
scaffold1,8875000,272,-0.666276,STORM,scaffold1,8875000,289,-0.621079,postSTORM
scaffold1,8900000,273,-0.622242,STORM,scaffold1,8900000,279,-0.505201,postSTORM
scaffold1,8925000,329,-0.551875,STORM,scaffold1,8925000,354,-0.89512,postSTORM
scaffold1,8950000,237,-0.596251,STORM,scaffold1,8950000,205,-0.133772,postSTORM
scaffold1,8975000,154,-1.02634,STORM,scaffold1,8975000,167,-1.26533,postSTORM
scaffold1,9000000,210,-0.902545,STORM,scaffold1,9000000,248,-1.39597,postSTORM
scaffold1,9025000,251,-0.911042,STORM,scaffold1,9025000,271,-0.960921,postSTORM
scaffold1,9050000,311,-0.387253,STORM,scaffold1,9050000,360,-0.657744,postSTORM
scaffold1,9075000,243,-0.79651,STORM,scaffold1,9075000,317,-1.2108,postSTORM
scaffold1,9100000,345,-1.03157,STORM,scaffold1,9100000,390,-1.1952,postSTORM
scaffold1,9125000,240,-1.03803,STORM,scaffold1,9125000,274,-1.27362,postSTORM
scaffold1,9150000,223,-0.898734,STORM,scaffold1,9150000,244,-0.893761,postSTORM
scaffold1,9175000,232,-0.865902,STORM,scaffold1,9175000,252,-0.980084,postSTORM
scaffold1,9200000,263,-0.686565,STORM,scaffold1,9200000,303,-0.808276,postSTORM
scaffold1,9225000,266,-0.715828,STORM,scaffold1,9225000,254,-0.464321,postSTORM
scaffold1,9250000,210,-0.574274,STORM,scaffold1,9250000,237,-0.55526,postSTORM
scaffold1,9275000,153,-1.05892,STORM,scaffold1,9275000,180,-1.23659,postSTORM
scaffold1,9300000,259,-0.937222,STORM,scaffold1,9300000,287,-0.868164,postSTORM
scaffold1,9325000,263,-0.528322,STORM,scaffold1,9325000,280,-0.684666,postSTORM
scaffold1,9350000,247,-0.732316,STORM,scaffold1,9350000,275,-0.937315,postSTORM
scaffold1,9375000,316,-0.54336,STORM,scaffold1,9375000,326,-0.535882,postSTORM
scaffold1,9400000,272,-0.199175,STORM,scaffold1,9400000,316,-0.474242,postSTORM
scaffold1,9425000,350,-0.632875,STORM,scaffold1,9425000,393,-0.801359,postSTORM
scaffold1,9450000,344,-0.599452,STORM,scaffold1,9450000,349,-0.508933,postSTORM
scaffold1,9475000,271,-0.436643,STORM,scaffold1,9475000,296,-0.632786,postSTORM
scaffold1,9500000,294,-0.72846,STORM,scaffold1,9500000,293,-0.629308,postSTORM
scaffold1,9525000,285,-0.936866,STORM,scaffold1,9525000,281,-0.807535,postSTORM
scaffold1,9550000,251,-0.382637,STORM,scaffold1,9550000,280,-0.644859,postSTORM
scaffold1,9575000,295,-0.501134,STORM,scaffold1,9575000,306,-0.479898,postSTORM
scaffold1,9600000,342,-0.904135,STORM,scaffold1,9600000,377,-1.11822,postSTORM
scaffold1,9625000,280,-0.602831,STORM,scaffold1,9625000,317,-0.854954,postSTORM
scaffold1,9650000,345,-0.691041,STORM,scaffold1,9650000,391,-0.844578,postSTORM
scaffold1,9675000,305,-0.328847,STORM,scaffold1,9675000,347,-0.519152,postSTORM
scaffold1,9700000,268,-0.696176,STORM,scaffold1,9700000,312,-0.864055,postSTORM
scaffold1,9725000,271,-1.12039,STORM,scaffold1,9725000,317,-1.0875,postSTORM
scaffold1,9750000,333,-1.10283,STORM,scaffold1,9750000,373,-1.22207,postSTORM
scaffold1,9775000,321,-0.424202,STORM,scaffold1,9775000,328,-0.32311,postSTORM
scaffold1,9800000,258,-0.743266,STORM,scaffold1,9800000,284,-0.812091,postSTORM
scaffold1,9825000,254,-1.01865,STORM,scaffold1,9825000,294,-1.11292,postSTORM
scaffold1,9850000,288,-0.697288,STORM,scaffold1,9850000,296,-0.579039,postSTORM
scaffold1,9875000,427,-1.12627,STORM,scaffold1,9875000,426,-1.14416,postSTORM
scaffold1,9900000,280,-0.695475,STORM,scaffold1,9900000,324,-0.946683,postSTORM
scaffold1,9925000,279,-0.704044,STORM,scaffold1,9925000,309,-0.814291,postSTORM
scaffold1,9950000,262,-1.01412,STORM,scaffold1,9950000,331,-1.25336,postSTORM
scaffold1,9975000,233,-0.703672,STORM,scaffold1,9975000,255,-0.843881,postSTORM
scaffold1,10000000,198,-1.08571,STORM,scaffold1,10000000,241,-1.34856,postSTORM
scaffold1,10025000,344,-0.794139,STORM,scaffold1,10025000,379,-0.586107,postSTORM
scaffold1,10050000,248,-1.04711,STORM,scaffold1,10050000,270,-1.16176,postSTORM
scaffold1,10075000,220,-1.52081,STORM,scaffold1,10075000,231,-1.33935,postSTORM
scaffold1,10100000,333,-0.93094,STORM,scaffold1,10100000,345,-0.469034,postSTORM
scaffold1,10125000,284,-0.919712,STORM,scaffold1,10125000,278,-0.695179,postSTORM
scaffold1,10150000,285,-1.05455,STORM,scaffold1,10150000,283,-0.911296,postSTORM
scaffold1,10175000,357,-0.953819,STORM,scaffold1,10175000,348,-0.735536,postSTORM
scaffold1,10200000,313,-1.22238,STORM,scaffold1,10200000,314,-1.06133,postSTORM
scaffold1,10225000,348,-0.709873,STORM,scaffold1,10225000,357,-0.725259,postSTORM
scaffold1,10250000,334,-0.839651,STORM,scaffold1,10250000,391,-0.843387,postSTORM
scaffold1,10275000,256,-0.977953,STORM,scaffold1,10275000,299,-1.20963,postSTORM
scaffold1,10300000,235,-0.8005,STORM,scaffold1,10300000,263,-0.880605,postSTORM
scaffold1,10325000,273,-0.50382,STORM,scaffold1,10325000,281,-0.410158,postSTORM
scaffold1,10350000,250,-1.2017,STORM,scaffold1,10350000,253,-0.966422,postSTORM
scaffold1,10375000,264,-1.1567,STORM,scaffold1,10375000,246,-0.876288,postSTORM
scaffold1,10400000,269,-0.963551,STORM,scaffold1,10400000,294,-0.966136,postSTORM
scaffold1,10425000,239,-0.997739,STORM,scaffold1,10425000,275,-1.10194,postSTORM
scaffold1,10450000,248,-0.701221,STORM,scaffold1,10450000,270,-0.706392,postSTORM
scaffold1,10475000,340,-1.0521,STORM,scaffold1,10475000,352,-0.991632,postSTORM
scaffold1,10500000,338,-0.649525,STORM,scaffold1,10500000,342,-0.660136,postSTORM
scaffold1,10525000,312,-0.854522,STORM,scaffold1,10525000,354,-1.06711,postSTORM
scaffold1,10550000,328,-0.00183373,STORM,scaffold1,10550000,336,0.0266622,postSTORM
scaffold1,10575000,321,-1.00717,STORM,scaffold1,10575000,333,-0.973819,postSTORM
scaffold1,10600000,317,-0.863003,STORM,scaffold1,10600000,304,-0.697638,postSTORM
scaffold1,10625000,252,-0.990363,STORM,scaffold1,10625000,247,-0.853275,postSTORM
scaffold1,10650000,125,-1.20597,STORM,scaffold1,10650000,117,-0.911578,postSTORM
scaffold1,10675000,51,-0.545396,STORM,scaffold1,10675000,54,-0.584958,postSTORM
scaffold1,10700000,325,-0.886799,STORM,scaffold1,10700000,352,-0.928501,postSTORM
scaffold1,10725000,304,-0.856663,STORM,scaffold1,10725000,331,-0.885343,postSTORM
scaffold1,10750000,289,-0.988725,STORM,scaffold1,10750000,291,-0.929931,postSTORM
scaffold1,10775000,281,-0.68489,STORM,scaffold1,10775000,325,-0.890735,postSTORM
scaffold1,10800000,295,-0.715642,STORM,scaffold1,10800000,296,-0.466995,postSTORM
scaffold1,10825000,286,-0.881714,STORM,scaffold1,10825000,328,-0.961949,postSTORM
scaffold1,10850000,335,-0.602383,STORM,scaffold1,10850000,363,-0.509855,postSTORM
scaffold1,10875000,353,-1.03757,STORM,scaffold1,10875000,361,-0.939463,postSTORM
scaffold1,10900000,305,-0.916787,STORM,scaffold1,10900000,304,-0.893635,postSTORM
scaffold1,10925000,374,-0.580894,STORM,scaffold1,10925000,398,-0.665349,postSTORM
scaffold1,10950000,361,-0.887474,STORM,scaffold1,10950000,374,-0.773172,postSTORM
scaffold1,10975000,265,-0.857715,STORM,scaffold1,10975000,291,-0.928623,postSTORM
scaffold1,11000000,267,-0.810985,STORM,scaffold1,11000000,292,-1.00702,postSTORM
scaffold1,11025000,288,-0.612402,STORM,scaffold1,11025000,295,-0.495044,postSTORM
scaffold1,11050000,272,-0.523844,STORM,scaffold1,11050000,302,-0.590755,postSTORM
scaffold1,11075000,281,-0.599968,STORM,scaffold1,11075000,312,-0.807765,postSTORM
scaffold1,11100000,346,-0.8437,STORM,scaffold1,11100000,367,-0.782566,postSTORM
scaffold1,11125000,482,-0.963964,STORM,scaffold1,11125000,495,-0.889291,postSTORM
scaffold1,11150000,443,-0.907506,STORM,scaffold1,11150000,440,-0.752733,postSTORM
scaffold1,11175000,393,-0.517515,STORM,scaffold1,11175000,417,-0.343803,postSTORM
scaffold1,11200000,454,-0.634545,STORM,scaffold1,11200000,482,-0.678128,postSTORM
scaffold1,11225000,376,-0.82943,STORM,scaffold1,11225000,377,-0.972011,postSTORM
scaffold1,11250000,417,-0.234156,STORM,scaffold1,11250000,459,-0.379295,postSTORM
scaffold1,11275000,382,-0.875747,STORM,scaffold1,11275000,463,-1.05404,postSTORM
scaffold1,11300000,367,-0.57512,STORM,scaffold1,11300000,404,-0.676434,postSTORM
scaffold1,11325000,408,-0.306555,STORM,scaffold1,11325000,436,-0.243088,postSTORM
scaffold1,11350000,324,-0.660877,STORM,scaffold1,11350000,364,-0.777665,postSTORM
scaffold1,11375000,301,-0.41581,STORM,scaffold1,11375000,353,-0.602104,postSTORM
scaffold1,11400000,392,-0.795563,STORM,scaffold1,11400000,423,-0.792122,postSTORM
scaffold1,11425000,247,-0.571882,STORM,scaffold1,11425000,286,-0.777347,postSTORM
scaffold1,11450000,283,-0.455954,STORM,scaffold1,11450000,352,-0.759538,postSTORM
scaffold1,11475000,280,-1.30336,STORM,scaffold1,11475000,285,-1.17928,postSTORM
scaffold1,11500000,355,-0.337895,STORM,scaffold1,11500000,409,-0.55593,postSTORM
scaffold1,11525000,410,-0.216476,STORM,scaffold1,11525000,476,-0.4503,postSTORM
scaffold1,11550000,388,-0.473662,STORM,scaffold1,11550000,407,-0.396847,postSTORM
scaffold1,11575000,410,-0.701383,STORM,scaffold1,11575000,439,-0.736459,postSTORM
scaffold1,11600000,349,-0.742639,STORM,scaffold1,11600000,386,-0.837992,postSTORM
scaffold1,11625000,324,-0.708054,STORM,scaffold1,11625000,343,-0.776744,postSTORM
scaffold1,11650000,271,-0.483171,STORM,scaffold1,11650000,324,-0.847864,postSTORM
scaffold1,11675000,297,-0.363634,STORM,scaffold1,11675000,326,-0.572563,postSTORM
scaffold1,11700000,299,-0.448775,STORM,scaffold1,11700000,311,-0.385027,postSTORM
scaffold1,11725000,287,-0.917006,STORM,scaffold1,11725000,280,-1.02694,postSTORM
scaffold1,11750000,237,-1.07381,STORM,scaffold1,11750000,241,-1.20512,postSTORM
scaffold1,11775000,217,-0.708507,STORM,scaffold1,11775000,249,-0.925497,postSTORM
scaffold1,11800000,256,-0.493383,STORM,scaffold1,11800000,288,-0.648141,postSTORM
scaffold1,11825000,95,-1.37585,STORM,scaffold1,11825000,99,-1.26411,postSTORM
scaffold1,11850000,236,-0.778565,STORM,scaffold1,11850000,246,-0.717724,postSTORM
scaffold1,11875000,343,-1.01398,STORM,scaffold1,11875000,365,-1.08981,postSTORM
scaffold1,11900000,254,-0.711879,STORM,scaffold1,11900000,296,-1.03386,postSTORM
scaffold1,11925000,317,-0.270662,STORM,scaffold1,11925000,360,-0.470502,postSTORM
scaffold1,11950000,307,-0.632786,STORM,scaffold1,11950000,328,-0.658817,postSTORM
scaffold1,11975000,266,0.00153473,STORM,scaffold1,11975000,285,0.0153301,postSTORM
scaffold1,12000000,304,-0.38649,STORM,scaffold1,12000000,322,-0.441948,postSTORM
scaffold1,12025000,285,-0.377626,STORM,scaffold1,12025000,317,-0.598501,postSTORM
scaffold1,12050000,242,-0.604128,STORM,scaffold1,12050000,260,-0.5879,postSTORM
scaffold1,12075000,328,-0.508592,STORM,scaffold1,12075000,349,-0.682287,postSTORM
scaffold1,12100000,404,-0.493363,STORM,scaffold1,12100000,491,-0.828068,postSTORM
scaffold1,12125000,339,-0.573328,STORM,scaffold1,12125000,409,-0.816198,postSTORM
scaffold1,12150000,252,-0.553278,STORM,scaffold1,12150000,356,-1.16955,postSTORM
scaffold1,12175000,224,-0.235276,STORM,scaffold1,12175000,265,-0.778257,postSTORM
scaffold1,12200000,232,-0.9492,STORM,scaffold1,12200000,301,-1.21984,postSTORM
scaffold1,12225000,188,-1.02001,STORM,scaffold1,12225000,230,-1.45494,postSTORM
scaffold1,12250000,191,-0.916757,STORM,scaffold1,12250000,211,-0.974978,postSTORM
scaffold1,12275000,217,-0.753431,STORM,scaffold1,12275000,255,-0.953473,postSTORM
scaffold1,12300000,231,-0.604208,STORM,scaffold1,12300000,258,-0.863592,postSTORM
scaffold1,12325000,251,-0.8484,STORM,scaffold1,12325000,283,-0.994342,postSTORM
scaffold1,12350000,267,-0.42092,STORM,scaffold1,12350000,302,-0.658701,postSTORM
scaffold1,12375000,277,-0.453086,STORM,scaffold1,12375000,318,-0.575254,postSTORM
scaffold1,12400000,252,-0.492882,STORM,scaffold1,12400000,271,-0.61279,postSTORM
scaffold1,12425000,282,-0.662603,STORM,scaffold1,12425000,310,-0.805649,postSTORM
scaffold1,12450000,313,-0.582349,STORM,scaffold1,12450000,317,-0.488931,postSTORM
scaffold1,12475000,309,-0.374918,STORM,scaffold1,12475000,359,-0.54849,postSTORM
scaffold1,12500000,293,-0.986834,STORM,scaffold1,12500000,315,-1.02039,postSTORM
scaffold1,12525000,307,-0.586668,STORM,scaffold1,12525000,338,-0.663464,postSTORM
scaffold1,12550000,361,-0.832105,STORM,scaffold1,12550000,388,-1.0186,postSTORM
scaffold1,12575000,341,-0.830396,STORM,scaffold1,12575000,359,-0.881575,postSTORM
scaffold1,12600000,280,-0.573663,STORM,scaffold1,12600000,310,-0.714739,postSTORM
scaffold1,12625000,379,-0.828403,STORM,scaffold1,12625000,370,-0.761465,postSTORM
scaffold1,12650000,320,-0.64624,STORM,scaffold1,12650000,346,-0.474891,postSTORM
scaffold1,12675000,321,-1.0107,STORM,scaffold1,12675000,362,-1.28446,postSTORM
scaffold1,12700000,349,-0.747734,STORM,scaffold1,12700000,360,-0.715203,postSTORM
scaffold1,12725000,322,-0.85374,STORM,scaffold1,12725000,351,-0.823813,postSTORM
scaffold1,12750000,271,-0.516749,STORM,scaffold1,12750000,291,-0.538642,postSTORM
scaffold1,12775000,399,-0.688878,STORM,scaffold1,12775000,430,-0.73175,postSTORM
scaffold1,12800000,301,-0.338908,STORM,scaffold1,12800000,320,-0.294003,postSTORM
scaffold1,12825000,358,-1.12244,STORM,scaffold1,12825000,376,-1.1137,postSTORM
scaffold1,12850000,288,-0.30247,STORM,scaffold1,12850000,337,-0.713316,postSTORM
scaffold1,12875000,306,-0.624504,STORM,scaffold1,12875000,335,-0.697823,postSTORM
scaffold1,12900000,206,-0.736926,STORM,scaffold1,12900000,213,-0.70755,postSTORM
scaffold1,12925000,267,-0.662903,STORM,scaffold1,12925000,293,-0.759532,postSTORM
scaffold1,12950000,284,-1.3473,STORM,scaffold1,12950000,303,-1.29546,postSTORM
scaffold1,12975000,345,-0.828959,STORM,scaffold1,12975000,330,-0.757236,postSTORM
scaffold1,13000000,212,-1.30534,STORM,scaffold1,13000000,246,-1.26375,postSTORM
scaffold1,13025000,209,-0.963704,STORM,scaffold1,13025000,249,-1.24736,postSTORM
scaffold1,13050000,298,-0.594605,STORM,scaffold1,13050000,320,-0.760493,postSTORM
scaffold1,13075000,284,-0.827903,STORM,scaffold1,13075000,354,-1.1364,postSTORM
scaffold1,13100000,337,-0.883177,STORM,scaffold1,13100000,348,-0.814942,postSTORM
scaffold1,13125000,331,-0.554661,STORM,scaffold1,13125000,373,-0.61934,postSTORM
scaffold1,13150000,331,-0.915834,STORM,scaffold1,13150000,385,-1.03179,postSTORM
scaffold1,13175000,348,-0.75053,STORM,scaffold1,13175000,392,-0.829006,postSTORM
scaffold1,13200000,310,-0.963552,STORM,scaffold1,13200000,350,-1.03757,postSTORM
scaffold1,13225000,311,-0.251247,STORM,scaffold1,13225000,340,-0.332464,postSTORM
scaffold1,13250000,289,-0.523825,STORM,scaffold1,13250000,325,-0.55209,postSTORM
scaffold1,13275000,214,-1.08062,STORM,scaffold1,13275000,241,-0.917064,postSTORM
scaffold1,13300000,321,-0.693427,STORM,scaffold1,13300000,335,-0.601087,postSTORM
scaffold1,13325000,362,-0.623478,STORM,scaffold1,13325000,396,-0.667069,postSTORM
scaffold1,13350000,342,-0.731919,STORM,scaffold1,13350000,391,-0.8733,postSTORM
scaffold1,13375000,301,-1.06131,STORM,scaffold1,13375000,330,-1.10466,postSTORM
scaffold1,13400000,271,-1.19791,STORM,scaffold1,13400000,273,-1.26275,postSTORM
scaffold1,13425000,56,-0.133613,STORM,scaffold1,13425000,74,-1.17059,postSTORM
scaffold1,13450000,260,-0.735239,STORM,scaffold1,13450000,314,-0.931988,postSTORM
scaffold1,13475000,251,-0.109536,STORM,scaffold1,13475000,295,-0.402971,postSTORM
scaffold1,13500000,224,-0.838671,STORM,scaffold1,13500000,260,-0.91076,postSTORM
scaffold1,13525000,356,-0.852392,STORM,scaffold1,13525000,339,-0.64361,postSTORM
scaffold1,13550000,244,-1.10463,STORM,scaffold1,13550000,254,-1.04227,postSTORM
scaffold1,13575000,271,-0.849766,STORM,scaffold1,13575000,299,-0.819932,postSTORM
scaffold1,13600000,207,-1.23947,STORM,scaffold1,13600000,232,-1.20964,postSTORM
scaffold1,13625000,256,-1.36492,STORM,scaffold1,13625000,272,-1.27218,postSTORM
scaffold1,13650000,272,-1.3236,STORM,scaffold1,13650000,310,-1.46948,postSTORM
scaffold1,13675000,309,-1.23425,STORM,scaffold1,13675000,335,-1.24499,postSTORM
scaffold1,13700000,327,-0.899971,STORM,scaffold1,13700000,410,-0.979871,postSTORM
scaffold1,13725000,258,-0.701363,STORM,scaffold1,13725000,299,-0.938617,postSTORM
scaffold1,13750000,303,-0.669223,STORM,scaffold1,13750000,319,-0.602782,postSTORM
scaffold1,13775000,241,-0.909172,STORM,scaffold1,13775000,291,-1.19676,postSTORM
scaffold1,13800000,238,-0.706523,STORM,scaffold1,13800000,312,-1.07264,postSTORM
scaffold1,13825000,322,-0.637536,STORM,scaffold1,13825000,362,-0.833821,postSTORM
scaffold1,13850000,381,-0.647934,STORM,scaffold1,13850000,418,-0.628359,postSTORM
scaffold1,13875000,367,-0.608908,STORM,scaffold1,13875000,428,-0.704989,postSTORM
scaffold1,13900000,357,-0.607612,STORM,scaffold1,13900000,430,-0.796513,postSTORM
